workload,policy,prompt_idx,ttft_ms
multi_doc_summ,apc_only,70,25.566
multi_doc_summ,apc_only,71,27.097
multi_doc_summ,apc_only,72,21.295
multi_doc_summ,apc_only,73,26.258
multi_doc_summ,apc_only,74,26.426
multi_doc_summ,apc_only,75,25.293
multi_doc_summ,apc_only,76,26.043
multi_doc_summ,apc_only,77,25.844
multi_doc_summ,apc_only,78,25.638
multi_doc_summ,apc_only,79,26.848
multi_doc_summ,apc_only,80,27.1
multi_doc_summ,apc_only,81,26.257
multi_doc_summ,apc_only,82,25.632
multi_doc_summ,apc_only,83,27.572
multi_doc_summ,apc_only,84,25.963
multi_doc_summ,apc_only,85,26.987
multi_doc_summ,apc_only,86,25.635
multi_doc_summ,apc_only,87,25.94
multi_doc_summ,apc_only,88,26.036
multi_doc_summ,apc_only,89,25.599
multi_doc_summ,apc_only,90,28.026
multi_doc_summ,apc_only,91,25.8
multi_doc_summ,apc_only,92,27.121
multi_doc_summ,apc_only,93,25.783
multi_doc_summ,apc_only,94,26.399
multi_doc_summ,apc_only,95,25.639
multi_doc_summ,apc_only,96,26.297
multi_doc_summ,apc_only,97,26.281
multi_doc_summ,apc_only,98,26.796
multi_doc_summ,apc_only,99,26.627
multi_doc_summ,apc_only,100,26.219
multi_doc_summ,apc_only,101,26.263
multi_doc_summ,apc_only,102,26.174
multi_doc_summ,apc_only,103,26.698
multi_doc_summ,apc_only,104,27.402
multi_doc_summ,apc_only,105,26.048
multi_doc_summ,apc_only,106,25.878
multi_doc_summ,apc_only,107,26.047
multi_doc_summ,apc_only,108,25.451
multi_doc_summ,apc_only,109,26.027
multi_doc_summ,apc_only,110,22.088
multi_doc_summ,apc_only,111,21.56
multi_doc_summ,apc_only,112,25.195
multi_doc_summ,apc_only,113,26.118
multi_doc_summ,apc_only,114,27.477
multi_doc_summ,apc_only,115,25.527
multi_doc_summ,apc_only,116,21.418
multi_doc_summ,apc_only,117,25.155
multi_doc_summ,apc_only,118,25.088
multi_doc_summ,apc_only,119,25.71
multi_doc_summ,apc_only,120,25.734
multi_doc_summ,apc_only,121,25.424
multi_doc_summ,apc_only,122,22.404
multi_doc_summ,apc_only,123,22.646
multi_doc_summ,apc_only,124,26.907
multi_doc_summ,apc_only,125,21.584
multi_doc_summ,apc_only,126,25.895
multi_doc_summ,apc_only,127,26.846
multi_doc_summ,apc_only,128,25.779
multi_doc_summ,apc_only,129,25.819
multi_doc_summ,apc_only,130,26.37
multi_doc_summ,apc_only,131,25.423
multi_doc_summ,apc_only,132,26.196
multi_doc_summ,apc_only,133,22.031
multi_doc_summ,apc_only,134,21.173
multi_doc_summ,apc_only,135,25.568
multi_doc_summ,apc_only,136,25.451
multi_doc_summ,apc_only,137,25.86
multi_doc_summ,apc_only,138,26.841
multi_doc_summ,apc_only,139,25.87
multi_doc_summ,apc_only,140,26.221
multi_doc_summ,apc_only,141,27.656
multi_doc_summ,apc_only,142,26.402
multi_doc_summ,apc_only,143,25.911
multi_doc_summ,apc_only,144,25.555
multi_doc_summ,apc_only,145,25.772
multi_doc_summ,apc_only,146,25.395
multi_doc_summ,apc_only,147,25.724
multi_doc_summ,apc_only,148,26.431
multi_doc_summ,apc_only,149,25.958
multi_doc_summ,apc_only,150,26.07
multi_doc_summ,apc_only,151,26.12
multi_doc_summ,apc_only,152,25.575
multi_doc_summ,apc_only,153,27.027
multi_doc_summ,apc_only,154,25.93
multi_doc_summ,apc_only,155,26.191
multi_doc_summ,apc_only,156,21.245
multi_doc_summ,apc_only,157,27.074
multi_doc_summ,apc_only,158,21.8
multi_doc_summ,apc_only,159,26.925
multi_doc_summ,apc_only,160,27.199
multi_doc_summ,apc_only,161,25.801
multi_doc_summ,apc_only,162,25.893
multi_doc_summ,apc_only,163,22.342
multi_doc_summ,apc_only,164,25.421
multi_doc_summ,apc_only,165,25.832
multi_doc_summ,apc_only,166,27.549
multi_doc_summ,apc_only,167,25.469
multi_doc_summ,apc_only,168,26.814
multi_doc_summ,apc_only,169,25.602
multi_doc_summ,apc_only,170,25.741
multi_doc_summ,apc_only,171,25.426
multi_doc_summ,apc_only,172,25.651
multi_doc_summ,apc_only,173,25.559
multi_doc_summ,apc_only,174,25.52
multi_doc_summ,apc_only,175,25.898
multi_doc_summ,apc_only,176,27.335
multi_doc_summ,apc_only,177,24.599
multi_doc_summ,apc_only,178,21.872
multi_doc_summ,apc_only,179,25.694
multi_doc_summ,apc_only,180,25.383
multi_doc_summ,apc_only,181,25.381
multi_doc_summ,apc_only,182,25.551
multi_doc_summ,apc_only,183,25.795
multi_doc_summ,apc_only,184,20.767
multi_doc_summ,apc_only,185,24.061
multi_doc_summ,apc_only,186,17.715
multi_doc_summ,apc_only,187,25.378
multi_doc_summ,apc_only,188,24.348
multi_doc_summ,apc_only,189,25.427
multi_doc_summ,apc_only,190,21.1
multi_doc_summ,apc_only,191,24.674
multi_doc_summ,apc_only,192,24.527
multi_doc_summ,apc_only,193,25.535
multi_doc_summ,apc_only,194,25.631
multi_doc_summ,apc_only,195,26.038
multi_doc_summ,apc_only,196,25.205
multi_doc_summ,apc_only,197,25.429
multi_doc_summ,apc_only,198,25.621
multi_doc_summ,apc_only,199,18.164
multi_doc_summ,js_apc,0,95.128
multi_doc_summ,js_apc,1,24.673
multi_doc_summ,js_apc,2,28.079
multi_doc_summ,js_apc,3,23.877
multi_doc_summ,js_apc,4,23.261
multi_doc_summ,js_apc,5,24.837
multi_doc_summ,js_apc,6,24.436
multi_doc_summ,js_apc,7,24.894
multi_doc_summ,js_apc,8,24.169
multi_doc_summ,js_apc,9,23.94
multi_doc_summ,js_apc,10,24.449
multi_doc_summ,js_apc,11,24.253
multi_doc_summ,js_apc,12,24.334
multi_doc_summ,js_apc,13,22.973
multi_doc_summ,js_apc,14,23.903
multi_doc_summ,js_apc,15,23.962
multi_doc_summ,js_apc,16,24.011
multi_doc_summ,js_apc,17,23.975
multi_doc_summ,js_apc,18,24.608
multi_doc_summ,js_apc,19,23.671
multi_doc_summ,js_apc,20,24.625
multi_doc_summ,js_apc,21,23.8
multi_doc_summ,js_apc,22,23.334
multi_doc_summ,js_apc,23,24.037
multi_doc_summ,js_apc,24,24.672
multi_doc_summ,js_apc,25,23.051
multi_doc_summ,js_apc,26,23.973
multi_doc_summ,js_apc,27,20.216
multi_doc_summ,js_apc,28,22.742
multi_doc_summ,js_apc,29,24.221
multi_doc_summ,js_apc,30,23.32
multi_doc_summ,js_apc,31,24.209
multi_doc_summ,js_apc,32,23.909
multi_doc_summ,js_apc,33,23.24
multi_doc_summ,js_apc,34,24.02
multi_doc_summ,js_apc,35,23.879
multi_doc_summ,js_apc,36,23.17
multi_doc_summ,js_apc,37,24.617
multi_doc_summ,js_apc,38,23.676
multi_doc_summ,js_apc,39,23.292
multi_doc_summ,js_apc,40,24.37
multi_doc_summ,js_apc,41,23.671
multi_doc_summ,js_apc,42,24.397
multi_doc_summ,js_apc,43,23.72
multi_doc_summ,js_apc,44,24.182
multi_doc_summ,js_apc,45,22.88
multi_doc_summ,js_apc,46,24.571
multi_doc_summ,js_apc,47,24.25
multi_doc_summ,js_apc,48,23.642
multi_doc_summ,js_apc,49,23.93
multi_doc_summ,js_apc,50,22.836
multi_doc_summ,js_apc,51,20.34
multi_doc_summ,js_apc,52,24.197
multi_doc_summ,js_apc,53,24.686
multi_doc_summ,js_apc,54,23.314
multi_doc_summ,js_apc,55,24.552
multi_doc_summ,js_apc,56,23.354
multi_doc_summ,js_apc,57,23.411
multi_doc_summ,js_apc,58,25.166
multi_doc_summ,js_apc,59,24.198
multi_doc_summ,js_apc,60,23.302
multi_doc_summ,js_apc,61,23.761
multi_doc_summ,js_apc,62,15.463
multi_doc_summ,js_apc,63,23.158
multi_doc_summ,js_apc,64,24.542
multi_doc_summ,js_apc,65,20.562
multi_doc_summ,js_apc,66,23.807
multi_doc_summ,js_apc,67,23.506
multi_doc_summ,js_apc,68,23.341
multi_doc_summ,js_apc,69,22.934
multi_doc_summ,js_apc,70,22.411
multi_doc_summ,js_apc,71,19.754
multi_doc_summ,js_apc,72,22.737
multi_doc_summ,js_apc,73,23.169
multi_doc_summ,js_apc,74,24.491
multi_doc_summ,js_apc,75,24.218
multi_doc_summ,js_apc,76,23.15
multi_doc_summ,js_apc,77,23.204
multi_doc_summ,js_apc,78,23.044
multi_doc_summ,js_apc,79,23.613
multi_doc_summ,js_apc,80,24.492
multi_doc_summ,js_apc,81,24.095
multi_doc_summ,js_apc,82,22.938
multi_doc_summ,js_apc,83,23.741
multi_doc_summ,js_apc,84,23.621
multi_doc_summ,js_apc,85,24.753
multi_doc_summ,js_apc,86,25.115
multi_doc_summ,js_apc,87,22.917
multi_doc_summ,js_apc,88,25.259
multi_doc_summ,js_apc,89,24.092
multi_doc_summ,js_apc,90,23.414
multi_doc_summ,js_apc,91,22.97
multi_doc_summ,js_apc,92,24.407
multi_doc_summ,js_apc,93,24.878
multi_doc_summ,js_apc,94,24.16
multi_doc_summ,js_apc,95,25.595
multi_doc_summ,js_apc,96,24.245
multi_doc_summ,js_apc,97,25.26
multi_doc_summ,js_apc,98,23.668
multi_doc_summ,js_apc,99,24.448
multi_doc_summ,js_apc,100,23.624
multi_doc_summ,js_apc,101,23.77
multi_doc_summ,js_apc,102,23.76
multi_doc_summ,js_apc,103,24.829
